cell.id,f,dy,dm,value,degron,red,treatment,model,aic,exp.field,colony,gfp.mean.bg.af.sub.new,area,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,rfp.mean.bg.sub.puncta,rfp.sum.bg.sub.puncta,dapi.sum.bg.sub.puncta,dapi.mean.bg.sub.puncta
1000000049_20min_s4_mODC_pup1-rfp_5uM,0.1,0.04688187727400904,136.87752918866124,0.6922794076507812,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-111.85433807287907,20min_s4,1,143.93875000000003,2613.6,21.0989,23.3283,1230,1036.71,615.364,0.328469,139.462,23290.08,2235.1489999999976,13.384000000000016
1000000049_20min_s5_mODC_pup1-rfp_dmso2,0,0.09807354283279168,3.325459988211639,0.03155061464891651,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-207.59463180080547,20min_s5,2,133.97212026286604,3819.01,25.2932,28.6395,1818,797.58,623.21,0.293139,169.081,53767.866,7836.101999999999,24.641999999999996
1000000049_20min_s6_mODC_pup1-rfp_1uM,0,0.07388673640718874,2.556305552687411,0.04373062600900385,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-197.47450788752977,20min_s6,2,397.65125,2114.69,17.3356,22.8045,990,1035.66,765.296,0.350217,178.066,40599.036,3930.625,17.23925
1000000049_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.01064896708523278,3160.1504229829247,0.10559481023653072,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-170.1461310255962,20min_s6,2,297.74199999999996,2738.95,21.5301,24.0486,1294,1053.88,608.63,0.324429,123.217,21316.553,2587.3499999999985,14.955999999999989
1000000049_20min_s7_mODC_pup1-rfp_5uM,0.0175129694630651,0.02581071448744365,0.5637900270786811,0.00443789574804449,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-268.3984266495155,20min_s7,3,526.35875,3183.51,23.6741,25.5685,1510,1080.86,659.097,0.309768,178.377,48696.819,2590.659999999996,9.48999999999998
1000000049_20min_s8_mODC_pup1-rfp_5uM,0.01635076382593971,0.02147974197963803,0.3754703404472236,0.03220220518588597,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-206.9609340260717,20min_s8,3,498.55475,2622.32,20.9778,23.6041,1236,994.969,804.512,0.328483,149.00099999999998,27267.214,1015.9649999999964,5.5519999999999925
1000000050_20min_s3_mODC_pup1-rfp_2.5uM,0,0.05310400426880999,0.22041976024574145,0.02896862240506538,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-210.2414059837573,20min_s3,1,305.094,2359.7,19.2793,23.0845,1109,819.046,864.848,0.338728,127.80400000000002,23260.294,4451.756000000001,24.45999999999998
1000000050_20min_s4_mODC_pup1-rfp_5uM,0.0054140935375589,0.04040330785051206,0.04127052189719588,0.00895544621180863,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-246.6338992499147,20min_s4,1,408.50475000000006,2801.37,21.0105,25.1543,1325,753.88,809.846,0.322303,132.901,22726.04,4375.936999999998,25.590000000000003
1000000050_20min_s6_mODC_pup1-rfp_dmso2,0.03874948709513554,0.06131208001186667,2.152904046854671,0.00900307572315918,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-246.4694627423632,20min_s6,2,163.83512026286604,3342.93,22.0402,28.7924,1585,815.297,719.849,0.305151,158.44600000000003,32006.068,4261.457999999999,21.096000000000004
1000000050_20min_s8_mODC_pup1-rfp_5uM,0,0.04731335318072127,0.7404074518356946,0.01135163376766579,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-239.28380497394477,20min_s8,3,391.20175,1896.01,17.3674,20.3703,886,816.134,976.027,0.361953,140.95099999999996,28049.342,2386.644999999997,11.992999999999997
1000000051_20min_s4_mODC_pup1-rfp_5uM,0,0.02553162735363929,10.243057123571557,0.00449537342922433,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-267.9995060148645,20min_s4,1,691.3557500000001,3257.8,23.2674,26.5233,1545,574.435,993.818,0.307707,200.843,63265.6,5854.305,18.585000000000008
1000000051_20min_s5_mODC_pup1-rfp_1uM,0,0.04584194871612122,0.5018755617622128,0.0181637462014968,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-224.71176013114095,20min_s5,2,439.3718,3653.82,25.4126,27.3535,1739,1051.38,565.517,0.297305,163.57959999999997,42203.5668,2042.8199999999997,7.917999999999978
1000000051_20min_s5_mODC_pup1-rfp_dmso2,0,0.0936776149023022,0.5791599310572877,0.0385939381465946,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-201.3480651270639,20min_s5,2,91.70812026286605,4274.08,25.3886,32.1368,2041,980.45,373.437,0.283123,194.902,53013.464,5355.407999999996,19.688999999999993
1000000051_20min_s8_mODC_pup1-rfp_1uM,0.1,0.09348890997665762,490.7054843160107,0.07420776384172902,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-181.0810848482462,20min_s8,3,122.218,4713.44,26.7079,33.8807,2254,998.923,750.886,0.274525,172.997,52937.048,5276.758000000002,17.244
1000000051_20min_s8_mODC_pup1-rfp_2.5uM,0,0.03408255960352841,4.433278460498026,0.01878322936516044,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-223.67212007061144,20min_s8,3,214.22799999999995,3719.94,25.1413,28.0781,1770,984.792,704.42,0.295405,202.276,66751.20999999999,4093.209999999999,12.403999999999996
1000000051_20min_s8_mODC_pup1-rfp_dmso2,0,0.11717369447814434,0.3867269197450388,0.02393073456350731,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-216.1639454559038,20min_s8,3,218.11812026286609,2600.97,20.4227,24.0278,1224,1141.26,567.423,0.329178,140.08800000000002,25776.24,-228.26400000000285,-1.241000000000014
1000000052_20min_s3_mODC_pup1-rfp_2.5uM,0,0.02846395715229316,692.5982242997718,0.01719961820088102,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-226.40251422304073,20min_s3,1,232.42199999999997,3875.28,23.9844,30.7777,1845,1044.1,560.057,0.291693,192.951,59235.919,4081.005999999994,13.292999999999978
1000000052_20min_s4_mODC_pup1-rfp_5uM,0.1,0.01237241907315486,5.126860446289654,0.03548570854111618,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-203.95098577479095,20min_s4,1,203.02774999999997,2697.27,18.1861,28.0678,1271,944.156,629.638,0.325005,193.646,43376.759999999995,8803.127999999997,39.30000000000001
1000000052_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.03621308606669229,194.40679813994456,0.01736231690366839,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-226.1106499493721,20min_s8,3,275.004,3421.62,24.5085,26.5262,1627,627.048,922.344,0.303238,169.801,60618.909,6549.909,18.34700000000001
1000000053_20min_s3_mODC_pup1-rfp_2.5uM,0,0.05731278727363666,0.1559581554610529,0.071511419988065,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-182.2284451186611,20min_s3,1,472.3889999999999,1919,18.096800000000002,19.8449,898,686.596,902.768,0.360644,106.183,8069.892,2164.008,28.47399999999999
1000000054_20min_s5_mODC_pup1-rfp_2.5uM,0.1,0.02366277289868718,58.17042625451864,0.14885553694568138,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-159.50175215474783,20min_s5,2,330.284,2506.62,20.0059,23.5527,1180,1009.06,647.419,0.332927,129.62775,10888.763,660.6080000000002,7.864000000000004
1000000054_20min_s5_mODC_pup1-rfp_dmso2,0,0.08579906471751611,4.505884944078335,0.02105226886754851,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-220.13675847843376,20min_s5,2,185.58312026286603,4306.73,26.8269,30.5656,2056,561.99,814.547,0.282512,159.487,48803.022,5620.833999999995,18.369
1000000054_20min_s6_mODC_pup1-rfp_1uM,0.0714169902094067,0.05309956975853451,4630.154066154354,0.01641643289809155,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-227.84724897419403,20min_s6,2,598.86225,3054.25,21.8878,26.4236,1446,751.559,926.161,0.313718,161.43300000000002,32932.348,3615.875,17.72524999999999
1000000054_20min_s7_mODC_pup1-rfp_1uM,0.1,0.07175254923957486,317.9761670047999,0.08411753771384596,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-177.1953495294473,20min_s7,3,223.68899999999996,4081.1,25.9202,30.0821,1948,1068.03,646.727,0.287232,162.286,41383.009999999995,2126.980000000003,8.341000000000008
1000000054_20min_s7_mODC_pup1-rfp_2.5uM,0,0.0587695695944271,3.325467615378105,0.02272580659901311,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-217.76548185395768,20min_s7,3,240.352,2937.48,21.6776,25.6057,1391,836.251,675.029,0.31762,147.773,35613.259,4635.544999999998,19.235000000000017
1000000054_20min_s8_mODC_pup1-rfp_5uM,0.1,0.02127206551910724,2.8516861545701624,0.00637701486224467,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-257.1603139516016,20min_s8,3,696.29775,3289.36,22.7889,27.4288,1562,809.343,824.891,0.30684,184.513,50002.918,3930.2049999999945,14.502999999999986
1000000055_20min_s4_mODC_pup1-rfp_5uM,0,0.03820344187940776,0.7198361175257105,0.00760723682329275,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-251.69191674520025,20min_s4,1,460.23375,2555.96,19.3232,24.8956,1202,609.024,970,0.330554,152.84199999999998,20327.92,3283.951000000001,24.691000000000003
1000000055_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.00857911292681616,1051.7186599480983,0.07848969328320933,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-179.342030054682,20min_s6,2,286.288,3023.18,21.3436,26.7506,1432,847.684,702.495,0.314754,144.239,21058.906000000003,4341.699999999997,29.738
1000000055_20min_s6_mODC_pup1-rfp_dmso2,0,0.09960873478756456,1.8077963980952845,0.02694478615214894,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-212.4865327256996,20min_s6,2,150.09512026286603,2020.49,18.0085,20.9911,947,963.667,474.298,0.35537,146.83500000000004,27017.656,4439.536,24.128000000000014
1000000055_20min_s7_mODC_pup1-rfp_1uM,0.1,0.1115301666288195,2816.5808369035035,0.01222896131404702,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-236.9759994684783,20min_s7,3,174.24,3859.85,24.0259,30.5544,1838,880.146,835.548,0.292048,154.88799999999998,38257.394,2814.2119999999995,11.394000000000004
1000000055_20min_s7_mODC_pup1-rfp_5uM,0.1,0.02934126317218026,3386.0589929477906,0.00675300059821722,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-255.3844218729646,20min_s7,3,549.76875,3348.85,23.0792,27.4752,1590,818.245,826.684,0.305055,192.85699999999997,56699.882,4734.479999999996,16.103999999999985
1000000055_20min_s8_mODC_pup1-rfp_2.5uM,0,0.0518359199882288,655.65547345454,0.05413815689836784,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-190.85630053647316,20min_s8,3,302.755,2474.84,20.8369,22.418,1168,1168.88,417.636,0.334653,157.572,36556.784,-143.21600000000035,-0.6169999999999902
1000000055_20min_s8_mODC_pup1-rfp_5uM,0.1,0.01588286179060722,95.04719077300872,0.02641889952968549,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-213.0975479831762,20min_s8,3,350.30875,2397.49,19.6115,22.9679,1128,1046.04,591.541,0.337438,104.401,8769.672,1084.8199999999997,12.914999999999992
1000000055_20min_s8_mODC_pup1-rfp_dmso2,0,0.10076759284963784,0.6807383585480156,0.01788940338857397,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-225.1835519968006,20min_s8,3,176.07412026286605,3399.05,23.6197,27.3036,1615,820.239,766.058,0.303749,202.303,51991.77,5715.027999999998,22.236999999999995
1000000056_20min_s4_mODC_pup1-rfp_2.5uM,0,0.01541465149676521,1287.820939014057,0.04817254894707677,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-194.47554760569008,20min_s4,1,678.874,2384.3,20.3859,21.9437,1121,682.347,915.672,0.338188,96.706,1643.995,247.55999999999997,14.562000000000012
1000000056_20min_s6_mODC_pup1-rfp_1uM,0,0.06510082597375552,5.1261073490640205,0.01937168558581201,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-222.7158296714049,20min_s6,2,201.30925,3401.92,24.0448,26.8271,1615,996.034,702.817,0.303601,128.135,22551.712,3010.5,17.105250000000012
1000000056_20min_s6_mODC_pup1-rfp_dmso2,0,0.0779714540948003,0.3663772381791171,0.04226777221033386,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-198.5292447964313,20min_s6,2,92.952120262866,2229.32,20.0197,20.8927,1047,716.217,741.18,0.345116,126.333,18065.662,4012.5470000000023,28.06
1000000056_20min_s7_mODC_pup1-rfp_5uM,0,0.05279589086121075,0.2436135948413673,0.00738912754286265,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-252.59371725350684,20min_s7,3,427.99375,1756.32,15.977,20.5926,818,746.132,890.243,0.369756,155.17399999999998,29017.561,2809.540000000001,15.024
1000000057_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.02894054913566071,47.00988978873786,0.06393894584660446,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-185.69822862380911,20min_s3,1,352.52500000000003,1791.18,16.5749,20.1225,834,743.21,863.068,0.367769,122.463,13103.519,3370.405999999999,31.498999999999995
1000000057_20min_s4_mODC_pup1-rfp_5uM,0.1,0.02963200241124549,0.2633637274811525,0.00560970363074425,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-261.13458241624767,20min_s4,1,526.63075,3228.94,22.0715,27.6825,1532,728.068,869.431,0.308536,213.683,57908.03999999999,4838.637000000002,17.85499999999999
1000000057_20min_s5_mODC_pup1-rfp_5uM,0.1,0.01290234575925381,3.762764551637562,0.00826877820520649,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-249.10692742947572,20min_s5,2,521.7117499999999,2834.86,22.2639,24.2476,1340,912.593,724.143,0.320919,163.64500000000004,43693.127,2686.6820000000007,10.062000000000012
1000000057_20min_s7_mODC_pup1-rfp_1uM,0,0.028708398977899,97.680126167477,0.1501429068147857,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-159.23480285525218,20min_s7,3,458.033,3620.87,23.3871,29.5417,1722,639.674,942.37,0.297741,103.98,10086.094,1450.812,14.956999999999994
1000000057_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.02956745803150688,251.59375236091785,0.08321989334770452,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-177.5279379059975,20min_s7,3,392.518,3786.15,25.6782,27.991,1803,1074.23,454.64,0.293909,206.902,82140.103,3212.7649999999994,8.093000000000018
1000000057_20min_s7_mODC_pup1-rfp_5uM,0,0.02898096586848708,0.7761064117725629,0.00798297823470117,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-250.1973588071657,20min_s7,3,587.29175,3473.68,24.5081,26.9652,1652,1126.57,523.453,0.301749,237.438,81916.035,1290.8999999999942,3.7419999999999902
1000000057_20min_s8_mODC_pup1-rfp_2.5uM,0.06639075681016408,0.01722514855018501,2.7737671502877776,0.01373853922877993,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-233.3676630441127,20min_s8,3,554.629,3269.15,23.4051,26.4814,1552,934.511,679.062,0.307427,177.991,48769.538,4208.5380000000005,15.360000000000014
1000000057_20min_s8_mODC_pup1-rfp_5uM,0.1,0.01831426869918596,27.135008953819895,0.01105158935409619,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-240.1142152197948,20min_s8,3,420.39075,3560.5,22.8677,29.4984,1686,641.301,1016.64,0.299424,191.09999999999997,64018.43,2651.9249999999956,7.915999999999997
1000000058_20min_s4_mODC_pup1-rfp_2.5uM,0,0.06775019448598195,0.4110843617477331,0.02781203458494836,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-211.50448338886025,20min_s4,1,250.56400000000008,3019.99,23.0436,24.763,1430,1085.37,520.673,0.315035,174.91900000000004,39356.875,1696,7.538000000000011
1000000058_20min_s4_mODC_pup1-rfp_5uM,0.1,0.01080577742605312,3.648786879657919,0.01992125439659122,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-221.84861310888823,20min_s4,1,568.94175,2747.3,21.6559,23.971,1295,1004.43,591.672,0.323688,176.248,43709.52,7515.856,30.30600000000001
1000000058_20min_s5_mODC_pup1-rfp_5uM,0.1,0.01252955250040338,4.280602256675461,0.00651696099000896,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-256.4873639825163,20min_s5,2,311.22075,3084.82,22.8405,25.5929,1462,844.357,794.315,0.312919,140.62400000000002,35718.574,3008.484000000004,11.844000000000024
1000000058_20min_s5_mODC_pup1-rfp_dmso2,0,0.09215363910133528,0.6289439557694668,0.03184512282968105,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-207.30660551877045,20min_s5,2,205.90712026286604,3833.92,25.0733,29.1497,1828,1003.06,307.724,0.292784,165.82899999999998,37809.036,2042.091999999997,8.956999999999994
1000000058_20min_s6_mODC_pup1-rfp_1uM,0.1,0.047775808449741,104.15556533473216,0.04676820046333072,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-195.39270865193973,20min_s6,2,437.58425,3576.6,24.5634,27.7711,1701,1165.68,538.096,0.299036,179.689,43484.854,-112.1875,-0.46375000000000455
1000000058_20min_s6_mODC_pup1-rfp_5uM,0.1,0.01551273061751135,156.5938666344562,0.0372690346379327,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-202.4309698371068,20min_s6,2,403.82175000000007,1955.66,18.6344,19.5915,915,791.42,796.271,0.358895,130.40699999999998,21517.2,2037.385000000002,12.348000000000011
1000000058_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.02114849961250802,2769.576001283795,0.05447130269145553,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-190.66612277452325,20min_s8,3,464.46,3791.14,24.2381,29.8128,1806,1022.84,593.479,0.293719,198.01,54452.675,2599.675000000003,9.453000000000005
1000000058_20min_s8_mODC_pup1-rfp_5uM,0.1,0.01654505330856009,4.544004689440511,0.04755168747508719,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-194.8776814067862,20min_s8,3,624.5577499999999,2069.69,15.125,25.6824,960,846.849,803.397,0.349289,111.829,782.8059999999999,108.4849999999999,15.49799999999999
1000000058_20min_s8_mODC_pup1-rfp_dmso2,0,0.05593108767905529,0.3431235673267326,0.0024283356648861,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-287.09062754264573,20min_s8,3,395.163120262866,3218.58,22.0614,27.6066,1526,795.543,804.851,0.308691,174.411,42033.009999999995,4474.964,18.567999999999984
1000000059_20min_s3_mODC_pup1-rfp_2.5uM,0.02249219385875339,0.03260475534952414,603.4384362029602,0.01029248749879125,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-242.32017492540305,20min_s3,1,533.73,3552.66,23.2006,29.0816,1688,800.637,831.681,0.299361,197.22200000000004,56208.345,9457.53,33.184
1000000059_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.0211116445301575,54.41254948613573,0.30317574511093676,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-137.45032470628206,20min_s7,3,377.158,1166.6,13.5816,15.7657,536,773.034,752.095,0.417169,85.63399999999999,8220.903999999999,11872.52,123.67200000000004
1000000059_20min_s8_mODC_pup1-rfp_5uM,0.1,0.00785091267633009,3.722546078871539,0.00749573291630754,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-252.149665649158,20min_s8,3,619.78575,3168.73,23.3359,25.8368,1502,1006.87,652.672,0.31019,185.31399999999996,49664.144,4784.139999999999,17.851
1000000060_20min_s3_mODC_pup1-rfp_2.5uM,0,0.061412219711496,152.1422413638956,0.06887659049490887,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-183.39220983704877,20min_s3,1,128.58999999999995,3489.32,23.7477,27.9199,1659,875.402,760.97,0.301274,208.627,72810.833,10296.641999999993,29.502999999999982
1000000060_20min_s4_mODC_pup1-rfp_2.5uM,0,0.05995189238707361,369.42410095273385,0.10848856201748935,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-169.3080297923597,20min_s4,1,269.207,1530.85,13.7159,20.985,706,772.276,826.673,0.38357,136.54200000000003,17340.845,3664.3600000000006,28.85300000000001
1000000060_20min_s5_mODC_pup1-rfp_2.5uM,0.1,0.01991619964750127,4.198902622189336,0.06366381986788287,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-185.83190783537023,20min_s5,2,329.35800000000006,3437.26,23.5898,27.653,1634,593.245,959.531,0.302754,126.92575,22212.00625,2031.8499999999983,11.611000000000018
1000000060_20min_s7_mODC_pup1-rfp_1uM,0.1,0.13332625860567854,421.8902315962327,0.06595626945242929,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-184.7352668981243,20min_s7,3,147.907,2389.34,19.9206,22.723,1123,756.231,838.178,0.337458,132.51,16563.75,1753.5,14.027999999999992
1000000060_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.02831012788652466,0.2343878784897014,0.04274125652447668,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-198.18391287712575,20min_s7,3,314.241,1882.58,17.8284,19.795,880,1176.07,359.417,0.362688,117.587,7995.932,368.65999999999985,5.420999999999992
1000000060_20min_s8_mODC_pup1-rfp_1uM,0.1,0.03860688706903382,226.31501815236797,0.09169757932276763,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-174.52064157260466,20min_s8,3,316.75299999999993,2948.4,21.2678,26.3131,1394,1086.74,689.17,0.316916,146.223,30414.464,5191.743999999999,24.960000000000008
1000000061_20min_s3_mODC_pup1-rfp_2.5uM,0,0.04595059426185786,51.50386839472165,0.0086504338484068,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-247.70812324477845,20min_s3,1,424.7480000000001,3531.82,22.9047,29.2992,1678,726.794,912.133,0.300099,168.94,34294.751000000004,4317.5740000000005,21.268999999999977
1000000061_20min_s4_mODC_pup1-rfp_2.5uM,0,0.07600379353521554,397.6879232906337,0.10684147292164764,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-169.78228558156502,20min_s4,1,92.333,3089.91,23.702,24.6594,1454,599.3,1020.33,0.312637,117.742,18132.19,2359.720000000001,15.323000000000008
1000000061_20min_s4_mODC_pup1-rfp_5uM,0.1,0.03813357825267838,559.9497245878226,0.04101862155842845,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-199.45920640116825,20min_s4,1,457.68175,1641.85,15.5528,19.6995,753,473.476,1028.09,0.377383,172.563,34685.24,4767.347000000002,23.71799999999999
1000000061_20min_s5_mODC_pup1-rfp_1uM,0,0.07315739670708549,0.06628012864291995,0.03435390179214172,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-204.95583334072344,20min_s5,2,511.6337999999999,3205.36,21.7643,27.9721,1520,1021.24,641.95,0.309006,199.66359999999997,57103.7756,2135.939999999995,7.467999999999989
1000000061_20min_s6_mODC_pup1-rfp_1uM,0,0.03646371836041585,48.42339290043129,0.02082147738315289,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-220.4784813527636,20min_s6,2,618.45025,3608.57,22.1737,31.0648,1714,858.093,852.172,0.297699,133.26,26385.426,3530.9375,17.833249999999992
1000000061_20min_s7_mODC_pup1-rfp_1uM,0.1,0.02519871931019347,72.88593929843421,0.04623076529389464,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-195.75100673806975,20min_s7,3,468.12799999999993,2285.8,19.79,21.7644,1074,1019.5,576.983,0.342234,140.341,23296.532,2145.9360000000015,12.926999999999992
1000000061_20min_s8_mODC_pup1-rfp_1uM,0.1,0.0500280797473444,112.16235610827616,0.08846866216990891,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-175.63191691203366,20min_s8,3,258.15599999999995,4295.21,24.5335,33.3898,2049,853.177,781.802,0.28245,126.961,21964.184,1995.2390000000016,11.532999999999989
1000000061_20min_s8_mODC_pup1-rfp_5uM,0,0.03667936583346937,0.5711562331783321,0.00872528466466911,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-247.44103907722524,20min_s8,3,656.4937500000001,3426.69,23.8625,27.1992,1628,897.386,787.926,0.302971,209.921,71582.978,5300.054999999993,15.542999999999978
1000000062_20min_s3_mODC_pup1-rfp_2.5uM,0,0.10310171436292392,0.00893335866206252,0.0488102448640533,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-194.06786996398705,20min_s3,1,249.14399999999995,3057.6,23.5101,24.6637,1449,954.16,680.745,0.313638,165.81800000000004,48253.047,6102.4779999999955,20.970999999999975
1000000062_20min_s5_mODC_pup1-rfp_dmso2,0.1,0.1179964253413652,8.268968226903898,0.01440514877930822,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-231.8988603868922,20min_s5,2,125.10912026286604,3726.99,22.7994,31.1858,1773,926.779,417.695,0.294953,114.102,5933.324,1294.8279999999995,24.900999999999986
1000000062_20min_s7_mODC_pup1-rfp_1uM,0.1,0.06419751572532263,343.5511585317524,0.0671834860056075,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-184.16376531317283,20min_s7,3,527.375,1627.63,14.9914,20.1576,755,888.828,713.719,0.37788,125.61,17836.684,1816.6320000000017,12.793000000000006
1000000062_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.01399529864945135,47.005781503265474,0.02210243777953861,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-218.62769180207448,20min_s7,3,418.101,3599.73,24.3936,28.0035,1710,1147.39,320.304,0.298148,185.301,53366.712,1582.5599999999977,5.4950000000000045
1000000063_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.03297842127742574,2.1598870194271766,0.0231733036334669,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-217.16098875738535,20min_s3,1,586.9590000000001,2885.64,22.4902,24.2398,1366,668.531,967.293,0.319359,166.875,42719.952000000005,5058.447999999997,19.75999999999999
1000000063_20min_s5_mODC_pup1-rfp_1uM,0,0.05721266883186207,0.9891794390949163,0.02269508001275742,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-217.80742398192052,20min_s5,2,407.6108,3304.34,24.5239,25.711,1570,1161.35,407.184,0.30636,120.8926,19101.1068,-782.1800000000003,-4.951000000000022
1000000063_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.00530194483560114,595.2937368121429,0.08559940619285687,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-176.6539882576325,20min_s6,2,275.942,3072.82,21.9117,26.5884,1456,889.007,583.969,0.313249,163.39900000000003,36274.542,4200.899999999994,18.923
1000000063_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.04317430284667652,6348.459187984807,0.02098485828999767,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-220.2361815283252,20min_s8,3,438.621,3698.36,24.7908,28.5205,1759,975.894,550.792,0.295759,199.754,67317.169,4675.169000000002,13.87299999999999
